c,i,id,l1_c,l1_i,language,type,code,l2_sim_cc_5,l2_sim_cc_10,l2_sim_cc_25,l2_sim_cc_50,l2_sim_cc_75,l2_sim_cc_100,l1_sim_cc_5,l1_sim_cc_10,l1_sim_cc_25,l1_sim_cc_50,l1_sim_cc_75,l1_sim_cc_100,l2_sim_wiki_5,l2_sim_wiki_10,l2_sim_wiki_25,l2_sim_wiki_50,l2_sim_wiki_75,l2_sim_wiki_100,l2_sim_polyglot_5,l2_sim_polyglot_10,l2_sim_polyglot_25,l2_sim_polyglot_50,l2_sim_polyglot_75,l2_sim_polyglot_100,l1_sim_polyglot_5,l1_sim_polyglot_10,l1_sim_polyglot_25,l1_sim_polyglot_50,l1_sim_polyglot_75,l1_sim_polyglot_100
requested,wanted,person_2031,demandé,voulais,French,RV,fr,0.3455167412757873,0.3256149888038635,0.3332409858703613,0.3146952986717224,0.3095235824584961,0.2958441972732544,0.4864556789398194,0.4578368067741394,0.4435478150844574,0.4298245310783386,0.4197072386741638,0.4158560037612915,0.31527429819107056,0.3346318006515503,0.30445921421051025,0.28113311529159546,0.25951167941093445,0.2517421245574951,0.7319064140319824,0.7137078046798706,0.7157602310180664,0.6841194033622742,0.6777225136756897,0.6709984540939331,0.2731238305568695,0.26632678508758545,0.22643932700157166,0.2061145305633545,0.1842418909072876,0.1747346669435501
then,when,person_2222,puis,quand,French,RY,fr,0.5349346995353699,0.558293342590332,0.5163335800170898,0.4842154383659363,0.4639359712600708,0.4525446593761444,0.5434576272964478,0.5425511598587036,0.5109500288963318,0.4826912879943848,0.473713755607605,0.4598590731620789,0.6486142873764038,0.5874475240707397,0.5063157081604004,0.4602807462215424,0.4233455359935761,0.40206822752952576,0.4659630954265594,0.43811941146850586,0.446785032749176,0.4231411218643189,0.3979327082633972,0.375582218170166,0.6840986013412476,0.5997211933135986,0.5439184308052063,0.4876209795475006,0.462725967168808,0.4402833580970764
favourite,best,person_1446,préféré,meilleur,French,RJ,fr,0.3984749913215637,0.3683173060417175,0.34351280331611633,0.3333041071891785,0.3324490785598755,0.3362849354743957,0.2963345050811768,0.3016834557056427,0.2767632007598877,0.2687477469444275,0.2693631052970886,0.26945045590400696,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.4213539958000183,0.4025620222091675,0.3914290964603424,0.3802889585494995,0.3626653850078583,0.36695438623428345,0.16595107316970825,0.1466560810804367,0.13111534714698792,0.13085973262786865,0.14205220341682434,0.15516971051692963
stage,scene,person_900,stade,scène,French,RN,fr,0.3020366132259369,0.2902931869029999,0.26792705059051514,0.25071054697036743,0.2389686852693557,0.2279070019721985,0.18827524781227112,0.180662214756012,0.17141488194465634,0.16739612817764282,0.16679054498672485,0.1673121154308319,0.17735815048217773,0.17191940546035767,0.1395827978849411,0.13851115107536316,0.13588902354240415,0.13682261109352112,0.5087796449661255,0.491649329662323,0.5060279369354248,0.5115979909896851,0.4863783121109009,0.4766068458557129,0.2109963297843933,0.23030716180801392,0.2361210584640503,0.22023744881153107,0.21147263050079346,0.2052566111087799
photographs,photography,person_1446,photographies,photographie,French,RN,fr,0.5136429667472839,0.4936051666736603,0.4911020994186402,0.4689974188804626,0.4513046741485596,0.4417148232460022,0.5499558448791504,0.5205268859863281,0.494399905204773,0.4469338655471802,0.4296824932098389,0.4130335450172424,0.5276126861572266,0.4973284304141998,0.4747698903083801,0.4259357452392578,0.4377702474594116,0.4359676837921143,0.5202840566635132,0.4900038242340088,0.4776800870895386,0.4690392315387726,0.4518173336982727,0.4472042918205261,0.4772891402244568,0.44030821323394775,0.44964683055877686,0.42048966884613037,0.4007819592952728,0.38539355993270874
surprised,surprising,person_1446,étonnée,surprenant,French,RJ,fr,0.5344203710556029,0.5108777284622192,0.4796322286128998,0.4463751316070557,0.428386390209198,0.41698050498962397,0.4522846937179565,0.4293512105941773,0.3951830267906189,0.3833538889884949,0.3687899708747864,0.3674294948577881,0.4797965884208679,0.4948408007621765,0.44475191831588745,0.3984829187393189,0.3760554790496826,0.3617796897888184,0.4069737493991852,0.4022489488124848,0.40061694383621216,0.4000193774700165,0.3911776542663574,0.3860920071601868,0.36823636293411255,0.344806432723999,0.3461589813232422,0.35215282440185547,0.35096991062164307,0.34662091732025146
be,have,person_461,être,ont,French,RV,fr,0.44547587633132935,0.4480191767215729,0.42491185665130615,0.4065122604370117,0.4058169722557068,0.3909432291984558,0.4684898853302002,0.4620543122291565,0.4608738422393799,0.4341430068016052,0.4243131577968597,0.4162736237049103,0.4460461437702179,0.3902935385704041,0.3655295372009277,0.3416284918785095,0.3247199058532715,0.3042735755443573,0.6532196998596191,0.5907720327377319,0.523055911064148,0.4988500475883484,0.4815806150436402,0.4685254096984863,0.290085107088089,0.30137813091278076,0.2874632477760315,0.27828219532966614,0.29762786626815796,0.29859960079193115
equipment,material,person_2151,équipement,matériel,French,RN,fr,0.2793424129486084,0.2514062821865082,0.2294180393218994,0.22506223618984225,0.2238284945487976,0.219888523221016,0.6337577700614929,0.5579665899276733,0.4863742887973786,0.4582820534706116,0.4530923366546631,0.438441812992096,0.2613688409328461,0.2411012053489685,0.21410953998565674,0.20524786412715912,0.2008387744426728,0.1961210072040558,0.6206389665603638,0.6246597766876221,0.5919228792190552,0.5613598823547363,0.5501292943954468,0.5373786687850952,0.4684273302555084,0.461672842502594,0.42163246870040894,0.4208497405052185,0.4213523864746094,0.4156370162963867
rehearsals,repetitions,person_2151,répétitions,répétitions,French,RN,fr,0.2300653755664825,0.2263616174459457,0.2050677090883255,0.18956391513347626,0.188322588801384,0.1853483021259308,0.7791603803634644,0.6934399604797363,0.6112298369407654,0.5711561441421509,0.5519096851348877,0.5396373271942139,0.2941030561923981,0.2628649473190308,0.2620344460010529,0.2475453317165375,0.2386768013238907,0.2307979464530945,0.4565340280532837,0.43164390325546265,0.4542251825332642,0.4348743557929993,0.4441433548927307,0.4365050196647644,0.7691272497177124,0.7626559138298035,0.740175187587738,0.7222480773925781,0.7120674252510071,0.703559398651123
stay,live,person_2181,rester,vivre,French,RV,fr,0.2525222897529602,0.2336800694465637,0.22364382445812225,0.21116244792938232,0.19425436854362488,0.18748676776885986,0.44830089807510376,0.4248500466346741,0.3953230679035187,0.4087178111076355,0.4174323976039887,0.4128420054912567,0.26756489276885986,0.2403522431850433,0.20343171060085294,0.1987881064414978,0.19388632476329806,0.18580296635627747,0.4555733799934387,0.4497435688972473,0.41675719618797297,0.39632320404052734,0.391978919506073,0.3783035278320313,0.6209686398506165,0.6575238704681396,0.6267677545547485,0.6226508617401123,0.6212155818939209,0.6175141930580139
pleases,enjoys,person_2181,plaît,jouit,French,RV,fr,0.3938835263252258,0.3687861561775208,0.3588991165161133,0.36027076840400696,0.3557980060577393,0.35500818490982056,0.15012648701667786,0.14004552364349365,0.1574731022119522,0.17883750796318054,0.18238970637321472,0.19445985555648804,0.3657296001911163,0.3399418592453003,0.3261144459247589,0.3132149577140808,0.32182905077934265,0.3267152011394501,0.4882873892784119,0.5012249946594238,0.5134435892105103,0.5240293145179749,0.5220213532447815,0.5225920677185059,0.30508407950401306,0.33970534801483154,0.3605789840221405,0.3774545192718506,0.37769365310668945,0.37396377325057983
trip,travel,person_2181,voyage,voyage,French,RN,fr,0.4664924144744873,0.4337632656097412,0.4204699695110321,0.3999059200286865,0.410950243473053,0.4100133180618286,0.7856726646423341,0.7181317210197449,0.6544272899627686,0.6116997599601746,0.5845738649368286,0.5631905794143677,0.4815981388092041,0.4896734058856964,0.4472235143184662,0.3867785334587097,0.36347630620002747,0.34712910652160645,0.3589212298393249,0.3709478974342346,0.34977346658706665,0.3398149907588959,0.3309842646121979,0.3226823210716248,0.7270820736885071,0.7028501629829407,0.6450805068016052,0.606464147567749,0.5884671807289124,0.570208728313446
film,record,person_2578,filmer,enregistrer,French,RV,fr,0.15827292203903198,0.14202509820461273,0.12224659323692325,0.12192431092262268,0.11772209405899048,0.11622187495231627,0.3993769288063049,0.34799087047576904,0.35276436805725103,0.3672919869422913,0.3705443143844605,0.37172505259513855,0.028308980166912082,0.03586532920598984,0.04814837872982025,0.060754723846912384,0.06539828330278398,0.06474246084690094,0.7223930358886719,0.6997581720352173,0.6936135292053223,0.6781665086746216,0.6726270318031311,0.6577674150466919,0.704325258731842,0.7132169008255005,0.6940096616744995,0.6933186054229736,0.6879630088806152,0.6868506669998169
take,make,person_1446,prendre,faire,French,RV,fr,0.3531258106231689,0.35922625660896296,0.39363455772399897,0.36793407797813416,0.34960466623306274,0.34155648946762085,0.4709120392799378,0.4672640860080719,0.5059437751770021,0.4908729195594788,0.4926339387893677,0.4901309907436371,0.17566019296646118,0.2382665276527405,0.25724589824676514,0.26032668352127075,0.2592028081417084,0.2563211917877197,0.7447490096092224,0.7554781436920166,0.7254672646522522,0.6922951936721802,0.6778408288955688,0.6617597341537476,0.6077254414558411,0.6024225950241089,0.6286917328834534,0.6096324920654297,0.6007198691368103,0.583132266998291
impress,strike,person_2578,impressionner,frapper,French,RV,fr,0.12985995411872864,0.11931196600198744,0.120598167181015,0.1161157488822937,0.11602738499641416,0.11325904726982115,0.3930472731590271,0.37309297919273376,0.3841819763183594,0.393683671951294,0.3925269842147827,0.3925004303455353,0.0640636458992958,0.06376849114894867,0.052759341895580285,0.050694823265075684,0.05165933817625047,0.052922025322914124,0.2399149537086487,0.2341108173131943,0.2499116361141205,0.2445059418678284,0.22219686210155487,0.2221570611000061,0.6785992980003357,0.6886613965034485,0.6813032627105713,0.6877627372741699,0.6878966093063354,0.6886627674102783
turn,faces,person_2578,tourner,confrontée,French,RV,fr,0.21501976251602173,0.1795923411846161,0.16192176938056946,0.1576286554336548,0.15896722674369812,0.15793365240097046,0.20695242285728446,0.215659961104393,0.2214466631412506,0.21422678232193001,0.21704065799713126,0.21647463738918304,0.11454260349273684,0.10549220442771913,0.09265492856502533,0.09220971167087556,0.0908518210053444,0.08837638795375824,0.21227213740348816,0.1970062255859375,0.17903950810432434,0.19322367012500766,0.18852710723876956,0.18338394165039065,0.16938084363937378,0.17084723711013794,0.18197683990001678,0.17768636345863342,0.17611506581306458,0.17242634296417236
move,remove,person_2578,déplacer,enlever,French,RV,fr,0.27469128370285034,0.26972514390945435,0.2583014965057373,0.2559541761875153,0.25229063630104065,0.2567299902439117,0.4649391174316406,0.4333828687667847,0.4293962717056273,0.4324429929256439,0.4367949366569519,0.4383280873298645,0.16840821504592896,0.16231165826320648,0.1861713528633117,0.1853787899017334,0.1833668053150177,0.17738670110702515,0.2437047064304352,0.2570486068725586,0.277319073677063,0.25955069065093994,0.24834637343883514,0.2438071668148041,0.6961109638214111,0.6982699632644653,0.7022469639778137,0.7068636417388916,0.7067421078681946,0.7037308216094971
won't,don't,person_2236,ne,ne,French,RV,fr,0.8754955530166626,0.8408496975898743,0.7934730052947998,0.7679389715194702,0.7521538734436035,0.7386971712112427,0.7478409409523009,0.6901198029518127,0.6102443337440491,0.5581514835357666,0.5280263423919678,0.5101655721664429,0.34642672538757324,0.3290359973907471,0.3046817779541016,0.2759888172149658,0.26984652876853943,0.26669609546661377,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.7643262147903442,0.707732617855072,0.6433882713317871,0.5773270130157471,0.5401938557624817,0.5186200141906738
nurse,nursery,person_2236,infirmière,pépinière,French,RN,fr,0.3154313564300537,0.31183284521102905,0.2796730995178223,0.2651960253715515,0.25706279277801514,0.2442334592342377,0.18166863918304446,0.17629747092723844,0.17418235540390015,0.1796393096446991,0.1856200248003006,0.17960301041603088,0.268309086561203,0.2611789107322693,0.2382521033287049,0.2285991907119751,0.2253783494234085,0.2210811376571656,0.4416769444942473,0.44388383626937866,0.4243889451026917,0.404507577419281,0.3920239508152008,0.3799847364425659,0.3118272125720978,0.32271265983581543,0.31442269682884216,0.32321488857269287,0.316935658454895,0.31101930141448975
is,has,person_2236,est,a,French,RV,fr,0.3251193761825561,0.2968980669975281,0.293484628200531,0.27979016304016113,0.2790907621383667,0.2785833477973938,0.2768934369087219,0.2622367739677429,0.2466323375701905,0.2386777848005295,0.24298638105392456,0.2318498492240905,0.3363465666770935,0.30335140228271484,0.2554397284984589,0.2474150359630585,0.2172408252954483,0.20746508240699768,0.5888030529022217,0.5500354170799255,0.5053421258926392,0.4806252121925354,0.4645300209522247,0.4492224454879761,0.5533114671707153,0.5236389636993408,0.5088648796081543,0.4920695126056671,0.4664577841758728,0.4578430950641632
waste,lose,person_2222,gaspiller,perdre,French,RV,fr,0.1971191167831421,0.17589223384857178,0.16416317224502566,0.14997021853923798,0.14902564883232114,0.14287534356117249,0.4551254510879517,0.4254125356674193,0.4189406633377075,0.4328840970993042,0.43245571851730347,0.4267690181732178,0.09202292561531067,0.08675949275493622,0.0801936686038971,0.08070937544107437,0.07691585272550583,0.08109210431575775,0.05905582383275033,0.06402255594730377,0.08963893353939056,0.09844948351383208,0.10196666419506073,0.10550536215305327,0.6970043182373047,0.7050827145576477,0.7141016721725464,0.7067194581031799,0.7031906843185425,0.702549397945404
assistants,sellers,person_2222,assistants,vendeurs,French,RN,fr,0.1235598474740982,0.12879002094268802,0.14527347683906555,0.151752769947052,0.1530666947364807,0.15634381771087644,0.3266434073448181,0.3201021254062653,0.3236221969127655,0.32688724994659424,0.3273239731788635,0.3257631063461304,0.035432860255241394,0.02134825848042965,0.04645317420363426,0.040178671479225166,0.03726530820131302,0.03882510960102081,0.4987433552742005,0.5104961395263672,0.5015737414360046,0.5090166330337524,0.5106244683265686,0.5128631591796875,0.5660983920097351,0.5495629906654358,0.5578688979148865,0.5541661977767944,0.544326663017273,0.5388368368148804
subjects,details,person_2031,sujets,détails,French,RN,fr,0.13710550963878632,0.13864974677562714,0.11420482397079468,0.10981891304254532,0.11534201353788374,0.11558926105499268,0.3150978088378906,0.3017317354679108,0.289897084236145,0.289554625749588,0.29228568077087397,0.27959999442100525,0.07987342774868011,0.08358526229858397,0.10620520263910294,0.1180763766169548,0.12412440776824953,0.12613844871520996,0.7052248120307922,0.6870478987693787,0.6657571196556091,0.6488603949546814,0.647874116897583,0.6313834190368652,0.5521649122238159,0.5279381275177002,0.5093374252319336,0.48503899574279785,0.4639376401901245,0.45904040336608887
doing,making,person_2578,faire,faire,French,RV,fr,0.35337087512016296,0.3569537103176117,0.372869610786438,0.3625917434692383,0.3612346053123474,0.3553417921066284,0.7680262923240662,0.7246495485305786,0.682053804397583,0.6560197472572327,0.6422737240791321,0.6318765878677368,0.2076677829027176,0.2206653505563736,0.2339300364255905,0.23326782882213595,0.2278070896863937,0.22381824254989624,0.5458194017410278,0.5450929403305054,0.5316679477691649,0.4938899278640747,0.4901272654533386,0.4871326684951782,0.7395421862602234,0.7215648293495178,0.6870011687278748,0.6568824648857117,0.6346592903137207,0.620103657245636
performed,played,person_2427,effectué,joué,French,RV,fr,0.34524333477020264,0.3113324344158173,0.268195778131485,0.282766729593277,0.2825703024864197,0.2830268740653992,0.3256852626800537,0.3162388801574707,0.3163225054740906,0.3259264826774597,0.3455832600593567,0.3571467101573944,0.32768625020980835,0.2986204624176025,0.278388112783432,0.268251895904541,0.24819216132164001,0.2353407442569733,0.750569760799408,0.7399023771286011,0.738713800907135,0.726867139339447,0.7181116342544556,0.7108821868896484,0.7142573595046997,0.7050291299819946,0.6613435745239258,0.6599842309951782,0.6486384868621826,0.6405879259109497
so,then,person_461,donc,puis,French,RY,fr,0.42064368724823,0.3844928741455078,0.3401181101799011,0.31777074933052063,0.3195258975028992,0.3157978951931,0.4272240996360779,0.4187196493148804,0.4169750213623047,0.3962216377258301,0.3824801743030548,0.3817272484302521,0.3850988447666168,0.3576474487781525,0.35223424434661865,0.3529486656188965,0.3450998067855835,0.3373062610626221,0.6379134654998779,0.6305205821990967,0.6218212842941284,0.5846078395843506,0.552546501159668,0.5151174664497375,0.6472067832946777,0.6704322099685669,0.6665117144584656,0.6427916288375854,0.620903491973877,0.5977190136909485
take,bring,person_2236,prendre,apporter,French,RV,fr,0.3463772237300873,0.3789955675601959,0.4353458881378174,0.3881834149360657,0.35977983474731445,0.3464326858520508,0.3833425343036652,0.39368876814842224,0.3879101872444153,0.3904019296169281,0.395715057849884,0.4001925587654114,0.2851020097732544,0.3141076862812042,0.3251775205135345,0.3023427128791809,0.2875474691390991,0.2800099551677704,0.6798039674758911,0.6743168830871582,0.6680853366851807,0.6608375906944275,0.651373028755188,0.6375306844711304,0.697467565536499,0.6897571682929993,0.6732344627380371,0.6779372096061707,0.6757091283798218,0.6661439538002014
equipment,material,person_2227,équipement,matériel,French,RN,fr,0.2793424129486084,0.2514062821865082,0.2294180393218994,0.22506223618984225,0.2238284945487976,0.219888523221016,0.6337577700614929,0.5579665899276733,0.4863742887973786,0.4582820534706116,0.4530923366546631,0.438441812992096,0.2613688409328461,0.2411012053489685,0.21410953998565674,0.20524786412715912,0.2008387744426728,0.1961210072040558,0.6206389665603638,0.6246597766876221,0.5919228792190552,0.5613598823547363,0.5501292943954468,0.5373786687850952,0.4684273302555084,0.461672842502594,0.42163246870040894,0.4208497405052185,0.4213523864746094,0.4156370162963867
very,so,person_899,très,donc,French,RY,fr,0.4088606536388397,0.4267813563346863,0.4221317768096924,0.4104459881782532,0.402032732963562,0.40044811367988586,0.5287982225418091,0.5289173126220703,0.5050145387649536,0.502426266670227,0.4930589497089386,0.4748455286026001,0.5720163583755493,0.5760026574134827,0.5380085706710815,0.4730659723281861,0.4616101980209351,0.44651317596435547,0.4920711219310761,0.4798495173454285,0.4723689556121826,0.4792853593826294,0.4676482677459717,0.464564323425293,0.418234258890152,0.48911985754966736,0.48561519384384155,0.5005795955657959,0.5022503137588501,0.5017523765563965
performance,act,person_899,performance,acte,French,RN,fr,0.1905815601348877,0.1852068901062012,0.17375649511814115,0.15525305271148682,0.1454397588968277,0.14426371455192566,0.15585020184516907,0.15058928728103638,0.1374533772468567,0.1458025872707367,0.15332002937793732,0.15353265404701233,0.13113445043563846,0.11567479372024535,0.11249415576457976,0.10005179047584534,0.09169605374336244,0.09093517810106276,0.6374198794364929,0.625566840171814,0.6204047203063965,0.6154860258102417,0.6137754917144775,0.6093210577964783,0.21652169525623322,0.20674753189086914,0.1798844188451767,0.17303764820098877,0.17249423265457153,0.16718579828739166
entertained,pleased,person_899,amusés,plu,French,RV,fr,0.3270396888256073,0.30881673097610474,0.29898980259895325,0.295835554599762,0.2917213439941406,0.2897858619689941,0.3717686831951141,0.3598951101303101,0.34423553943634033,0.3259816169738769,0.3177085816860199,0.31293874979019165,0.139086052775383,0.147413969039917,0.15607775747776031,0.14011532068252566,0.13544385135173798,0.12964868545532227,0.5791802406311035,0.5769186019897461,0.5870950222015381,0.5901674032211304,0.5873134136199951,0.5848488807678223,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0
go,come,person_899,aller,venir,French,RV,fr,0.3997579514980316,0.4004799127578736,0.3707098364830017,0.3827647566795349,0.3702765107154846,0.3580841720104217,0.717334508895874,0.6332545280456543,0.5848597884178162,0.5522347688674927,0.528109073638916,0.5192142724990845,0.615057110786438,0.5488902926445007,0.4706613421440125,0.4235857725143433,0.3990226984024048,0.3853825926780701,0.7339659929275513,0.6531506776809692,0.6005298495292664,0.5787572860717773,0.5523934364318848,0.5466467142105103,0.5812842845916748,0.5920764803886414,0.5583680868148804,0.5293362140655518,0.5141416788101196,0.4982609152793884
advertisement,advertising,person_899,publicité,publicité,French,RN,fr,0.7574576735496521,0.676982045173645,0.5969774723052979,0.5624592304229736,0.5439748167991638,0.5266909003257751,0.7902355194091797,0.7064419388771057,0.6168028712272644,0.5645125508308411,0.5387339591979979,0.5208240747451782,0.6549771428108215,0.5993442535400391,0.5130492448806763,0.4436555802822113,0.4144735932350159,0.4015834033489227,0.5514115691184998,0.5434237718582153,0.4949359297752381,0.4649345874786377,0.4531611204147339,0.4453029036521912,0.7505752444267273,0.733021080493927,0.7096492052078247,0.6891144514083862,0.6758378148078918,0.6643934845924377
seat,place,person_1674,siège,endroit,French,RN,fr,0.22141197323799133,0.2039543390274048,0.17886406183242798,0.1545707881450653,0.15069609880447388,0.14115716516971588,0.2463921308517456,0.2268082350492477,0.2042837738990784,0.2146753966808319,0.2211027294397354,0.22364968061447146,0.18921902775764465,0.16165590286254886,0.13846561312675476,0.13439184427261353,0.1296766698360443,0.12878958880901334,0.6197929978370667,0.6046372652053833,0.5876650810241699,0.5772086381912231,0.5572023391723633,0.5461605191230774,0.21425366401672363,0.2193773090839386,0.19475114345550537,0.18428170680999756,0.16470657289028168,0.15438312292099
give,offer,person_1674,donner,proposer,French,RV,fr,0.4400208294391632,0.4069285392761231,0.3901897668838501,0.33474409580230713,0.3223782479763031,0.3190488219261169,0.5891571044921875,0.5603778958320618,0.5455608367919922,0.524993896484375,0.5154767036437988,0.5142936706542969,0.4308869242668152,0.4132912755012512,0.3549376726150513,0.3173779845237732,0.2947242856025696,0.2743990421295166,0.41355299949646,0.4400416314601898,0.4100156426429749,0.4021547138690949,0.38290679454803467,0.3781381845474243,0.726459264755249,0.753159761428833,0.7372987270355225,0.7277436256408691,0.7242364883422852,0.7174743413925171
management,direction,person_1674,gestion,direction,French,RN,fr,0.14754241704940796,0.13104531168937686,0.12271644920110705,0.1213306039571762,0.11919473856687544,0.11135028302669524,0.3308621048927307,0.3273221552371979,0.31516826152801514,0.31198376417160034,0.3186397850513458,0.30556827783584595,0.0879284217953682,0.0919782817363739,0.09346406161785126,0.09050337970256804,0.09110631048679352,0.08960425853729248,0.37852126359939575,0.35961130261421204,0.3451078236103058,0.3405857086181641,0.3436709940433502,0.3366101384162903,0.4665643572807312,0.44616496562957764,0.4928145408630371,0.46171361207962036,0.45864856243133545,0.4544137120246887
explanation,excuse,person_1674,explication,excuse,French,RN,fr,0.3654398024082184,0.3469154238700867,0.336215615272522,0.31413865089416504,0.2942754030227661,0.2860379219055176,0.4468535780906677,0.4342679977416992,0.41783660650253296,0.3924510180950165,0.3848886489868164,0.3794496953487396,0.4447526931762695,0.439275324344635,0.3554491400718689,0.3274354934692383,0.30770012736320496,0.29249072074890137,0.570330023765564,0.5813028812408447,0.5492560267448425,0.5167280435562134,0.5046986937522888,0.4884617924690247,0.5254114866256714,0.5111757516860962,0.5140693187713623,0.48611509799957275,0.47786641120910645,0.4720282554626465
wanted,waned,person_2427,voulais,faibli,French,RV,fr,0.21954281628131864,0.1964859962463379,0.20927627384662628,0.20379982888698567,0.2049422562122345,0.2004871666431427,0.1559704840183258,0.1546313762664795,0.17032968997955322,0.17158553004264832,0.17365816235542295,0.1751212477684021,0.08648262917995453,0.0916789174079895,0.08094601333141327,0.08079150319099426,0.08104589581489563,0.07688629627227782,0.3773288726806641,0.3926367163658142,0.4034889936447144,0.4021798372268677,0.3969202637672424,0.4007720351219177,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0
play,piece,person_2427,jeu,morceau,French,RN,fr,0.1784437596797943,0.1703202873468399,0.14782482385635376,0.1376744508743286,0.13244836032390594,0.12626639008522034,0.2925255298614502,0.2956697940826416,0.2598820626735687,0.2548190951347351,0.2538580298423767,0.2487497925758361,0.09720053523778917,0.09245438873767853,0.1005849391222,0.09622891992330553,0.09908872842788696,0.09857389330863953,0.4555851817131042,0.445903480052948,0.401860773563385,0.37392234802246094,0.37881124019622797,0.37025219202041626,0.6643087863922119,0.6407032012939453,0.6179795265197754,0.6020781397819519,0.5782991051673889,0.5607414245605469
play,pieces,person_2427,jeu,morceaux,French,RN,fr,0.16551297903060913,0.14543232321739194,0.13198557496070862,0.12182989716529845,0.1240713745355606,0.11765727400779726,0.22135376930236814,0.2170056700706482,0.19567659497261047,0.1964098215103149,0.19276686012744906,0.1877913773059845,0.08684993535280228,0.0775022879242897,0.08593940734863281,0.08504904061555862,0.08424510806798935,0.08260489255189896,0.10261907428503036,0.12595561146736145,0.14497950673103333,0.1232205480337143,0.12164506316184998,0.12358095496892928,0.449230432510376,0.43178582191467285,0.4197656810283661,0.42613548040390015,0.4131779074668884,0.39892128109931946
given,made,person_2427,donné,fait,French,RV,fr,0.29152610898017883,0.2849792242050171,0.2713848054409027,0.2743401527404785,0.2706303000450134,0.2719380557537079,0.4052058458328247,0.4005417227745056,0.42761480808258057,0.4391933679580689,0.4372162818908691,0.43534862995147705,0.25867003202438354,0.21852126717567444,0.21625196933746332,0.2220674455165863,0.22436577081680292,0.2151065468788147,0.6449078321456909,0.6215870380401611,0.613689661026001,0.5986975431442261,0.5963804125785828,0.5933157205581665,0.3395751714706421,0.3424244523048401,0.3484443128108978,0.33627843856811523,0.30662769079208374,0.29396647214889526
play,pieces,person_2427,jeu,morceaux,French,RN,fr,0.16551297903060913,0.14543232321739194,0.13198557496070862,0.12182989716529845,0.1240713745355606,0.11765727400779726,0.22135376930236814,0.2170056700706482,0.19567659497261047,0.1964098215103149,0.19276686012744906,0.1877913773059845,0.08684993535280228,0.0775022879242897,0.08593940734863281,0.08504904061555862,0.08424510806798935,0.08260489255189896,0.10261907428503036,0.12595561146736145,0.14497950673103333,0.1232205480337143,0.12164506316184998,0.12358095496892928,0.449230432510376,0.43178582191467285,0.4197656810283661,0.42613548040390015,0.4131779074668884,0.39892128109931946
annoyed,sorry,person_2427,ennuyé,désolé,French,RJ,fr,0.4042508602142334,0.3747716546058655,0.3679145276546478,0.3466732203960419,0.34677553176879883,0.3435102105140686,0.4458135664463043,0.4272734224796295,0.3954868316650391,0.3831532299518585,0.3739583492279053,0.3689128160476685,0.3864736557006836,0.3802304863929749,0.3861750364303589,0.3841990828514099,0.37716299295425415,0.3700120449066162,0.4645529389381409,0.4693833589553833,0.4687403440475464,0.44684481620788574,0.44655415415763855,0.4435015320777893,0.3748023509979248,0.3637910485267639,0.36382073163986206,0.3491887152194977,0.35069406032562256,0.3472316861152649
option,solution,person_2031,option,solution,French,RN,fr,0.33406901359558105,0.32364580035209656,0.2972375452518463,0.2808252274990082,0.26118093729019165,0.2488369941711425,0.3871844410896301,0.3846251368522644,0.35259872674942017,0.3332252502441406,0.3452746868133545,0.3465459942817688,0.2789268791675568,0.22767868638038635,0.19603988528251648,0.18671786785125727,0.1875901520252228,0.18079957365989685,0.5452508926391602,0.5533677339553833,0.542829155921936,0.5464555621147156,0.5381169319152832,0.5329871773719788,0.4773484468460083,0.46627500653266907,0.43647271394729614,0.4131995439529419,0.39948034286499023,0.39784806966781616
perform,play,person_2427,effectuer,jouer,French,RV,fr,0.29662883281707764,0.2513970136642456,0.2192345708608628,0.20474109053611755,0.2000113427639008,0.1975715011358261,0.3038443326950073,0.3048960268497467,0.2978190779685974,0.32977211475372314,0.3337971568107605,0.34136685729026794,0.3074895739555359,0.2654060125350952,0.2373947501182556,0.2230948805809021,0.2141667902469635,0.20600511133670807,0.21832677721977234,0.22071850299835205,0.22396332025527954,0.20490291714668274,0.20159633457660675,0.1897035539150238,0.670552670955658,0.6711299419403076,0.6513311266899109,0.6345276236534119,0.6284011602401733,0.6265619993209839
organising,making,person_1579,organisation,faire,French,RV,fr,0.24289023876190186,0.2555464804172516,0.2542896866798401,0.24690693616867065,0.2415796518325805,0.2425108850002289,0.20197385549545288,0.20227429270744324,0.21460531651973724,0.207880437374115,0.20209865272045133,0.20088471472263336,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.5619789361953735,0.5406627058982849,0.5209971666336061,0.5090143680572511,0.499081552028656,0.4960914850234986,-0.037415310740470886,-0.052775561809539795,-0.049726635217666626,-0.048443667590618134,-0.047746699303388596,-0.0484769232571125
