id,language,type,code,l2_sim_cc_5,neighbors,overlap
person_333,German,RV,de,0.18091729283332825,10,0.18306471407413483
person_333,German,RV,de,0.33045053482055664,10,0.30644655227661133
person_2024,German,RY,de,0.31470876932144165,10,0.29237937927246094
person_333,German,RJ,de,0.40322935581207275,10,0.4396646320819855
person_325,German,RN,de,0.32255256175994873,10,0.3143237829208374
person_49,German,RV,de,0.18972378969192505,10,0.16724514961242676
person_2091,German,RN,de,0.7657774686813354,10,0.7079160213470459
person_604,German,RN,de,0.44343557953834534,10,0.43043190240859985
person_2091,German,RV,de,0.3908376693725586,10,0.36766767501831055
person_2091,German,RN,de,0.303966224193573,10,0.2788187265396118
person_1515,German,RN,de,0.18224802613258362,10,0.18022014200687408
person_693,German,RN,de,0.501330554485321,10,0.4816087484359741
person_325,German,RV,de,0.21295425295829773,10,0.2198825180530548
person_693,German,RV,de,0.34791499376296997,10,0.3596789836883545
person_693,German,RV,de,0.47353947162628174,10,0.47665128111839294
person_693,German,RV,de,0.15042272210121155,10,0.1212763786315918
person_533,German,RY,de,0.34077179431915283,10,0.32544708251953125
person_49,German,RV,de,0.34791499376296997,10,0.3596789836883545
person_49,German,RV,de,0.3463772237300873,10,0.3789955675601959
person_49,German,RJ,de,0.4516185522079468,10,0.4157603979110718
person_693,German,RY,de,0.38220638036727905,10,0.35011252760887146
person_333,German,RN,de,0.2893807291984558,10,0.266882985830307
person_325,German,RV,de,0.45556387305259705,10,0.48507174849510193
person_856,German,RV,de,0.2998921275138855,10,0.27605322003364563
person_853,German,RV,de,0.3048818111419678,10,0.29782530665397644
person_853,German,RN,de,0.28955960273742676,10,0.26898694038391113
person_853,German,RV,de,0.19589239358901978,10,0.19644023478031158
person_933,German,RV,de,0.7784546613693237,10,0.6931021809577942
person_933,German,RJ,de,0.44932717084884644,10,0.4060775637626648
person_933,German,RN,de,0.2866920828819275,10,0.2656055688858032
person_1916,German,RV,de,-0.010542154312133789,10,-0.00985939335078001
person_1916,German,RY,de,0.34077179431915283,10,0.32544708251953125
person_1916,German,RN,de,0.4359496235847473,10,0.4218975901603699
person_1916,German,RN,de,0.4359496235847473,10,0.4218975901603699
person_1916,German,RV,de,0.4942379295825958,10,0.5120217800140381
person_1916,German,RN,de,0.05552443116903305,10,0.05102692171931267
person_333,German,RV,de,0.34791499376296997,10,0.3596789836883545
person_1916,German,RN,de,0.4359496235847473,10,0.4218975901603699
person_1094,German,RY,de,0.34077179431915283,10,0.32544708251953125
person_2406,German,RN,de,0.38710516691207886,10,0.37121468782424927
person_2406,German,RN,de,0.1686898171901703,10,0.1806962788105011
person_933,German,RN,de,0.23917622864246368,10,0.2248985916376114
person_856,German,RV,de,0.4170752763748169,10,0.38577139377593994
person_2406,German,RN,de,0.1686898171901703,10,0.1806962788105011
person_856,German,RV,de,0.23828020691871643,10,0.21053147315979004
person_856,German,RJ,de,0.5769525170326233,10,0.4643706977367401
person_856,German,RY,de,0.34077179431915283,10,0.32544708251953125
person_2406,German,RV,de,0.18490710854530334,10,0.18352308869361877
person_2406,German,RJ,de,0.23920461535453796,10,0.20036599040031433
person_2406,German,RV,de,0.6465024948120117,10,0.5864979028701782
person_856,German,RN,de,0.18224802613258362,10,0.18022014200687408
person_2406,German,RN,de,0.5985249280929565,10,0.5714439153671265
person_2406,German,RN,de,0.13494938611984253,10,0.14466464519500732
person_2406,German,RN,de,0.38710516691207886,10,0.37121468782424927
person_2406,German,RN,de,0.18224802613258362,10,0.18022014200687408
person_2406,German,RV,de,0.5311412215232849,10,0.5113598108291626
person_2406,German,RN,de,0.1686898171901703,10,0.1806962788105011
person_2507,Greek,RN,el,0.3438666760921478,10,0.33605942130088806
person_2713,Greek,RV,el,0.20281606912612915,10,0.21180874109268188
person_2713,Greek,RN,el,0.4664924144744873,10,0.4337632656097412
person_176,Greek,RY,el,0.34077179431915283,10,0.32544708251953125
person_176,Greek,RV,el,0.45191502571105957,10,0.47765597701072693
person_176,Greek,RN,el,0.5985249280929565,10,0.5714439153671265
person_176,Greek,RN,el,0.22766906023025513,10,0.2034052014350891
person_2713,Greek,RV,el,0.24207347631454468,10,0.2045278400182724
person_1888,Greek,RV,el,0.374883770942688,10,0.35886162519454956
person_1336,Greek,RV,el,0.3964872360229492,10,0.3972426652908325
person_2507,Greek,RV,el,0.412836492061615,10,0.3924944996833801
person_1336,Greek,RY,el,0.5253487825393677,10,0.4909748435020447
person_1336,Greek,RV,el,0.49436014890670776,10,0.5051559209823608
person_2176,Greek,RJ,el,0.47105586528778076,10,0.43903642892837524
person_1888,Greek,RV,el,0.570400059223175,10,0.5780941247940063
person_1888,Greek,RJ,el,0.5340064764022827,10,0.48104342818260193
person_1888,Greek,RN,el,0.4664924144744873,10,0.4337632656097412
person_2713,Greek,RN,el,0.3582594394683838,10,0.33765023946762085
person_2507,Greek,RV,el,0.26098427176475525,10,0.22672396898269653
person_2713,Greek,RN,el,0.5726569890975952,10,0.5410770177841187
person_2113,Greek,RV,el,0.2525222897529602,10,0.23368006944656372
person_2713,Greek,RN,el,0.43818366527557373,10,0.4414810538291931
person_1618,Greek,RV,el,0.2525222897529602,10,0.23368006944656372
person_2113,Greek,RJ,el,0.4861738681793213,10,0.5278715491294861
person_2176,Greek,RV,el,0.570400059223175,10,0.5780941247940063
person_2113,Greek,RV,el,0.31656089425086975,10,0.3120031952857971
person_2113,Greek,RV,el,0.3835877776145935,10,0.4235345423221588
person_2113,Greek,RN,el,0.23009225726127625,10,0.21206717193126678
person_825,Greek,RN,el,0.3020366132259369,10,0.2902931869029999
person_825,Greek,RJ,el,0.46803736686706543,10,0.45588359236717224
person_2713,Greek,RV,el,0.41150373220443726,10,0.3841766119003296
person_825,Greek,RY,el,0.34077179431915283,10,0.32544708251953125
person_165,Greek,RV,el,0.44547587633132935,10,0.4480191767215729
person_165,Greek,RV,el,0.6963751316070557,10,0.6494125127792358
person_165,Greek,RV,el,0.3500128984451294,10,0.38701772689819336
person_165,Greek,RV,el,0.3964872360229492,10,0.3972426652908325
person_165,Greek,RN,el,0.28977569937705994,10,0.2694038152694702
person_165,Greek,RV,el,0.3896903693675995,10,0.4510034918785095
person_165,Greek,RV,el,0.412836492061615,10,0.3924944996833801
person_2713,Greek,RV,el,0.5047570466995239,10,0.5599259734153748
person_825,Greek,RN,el,0.18224802613258362,10,0.18022014200687408
person_2176,Greek,RV,el,0.18276822566986084,10,0.1847517192363739
person_2133,Greek,RN,el,0.10916154086589813,10,0.1197638213634491
person_2149,Greek,RN,el,0.5558056235313416,10,0.5242260098457336
person_2090,Greek,RJ,el,0.24544987082481384,10,0.22900140285491943
person_2090,Greek,RV,el,0.45015841722488403,10,0.46091753244400024
person_2090,Greek,RV,el,0.5036635398864746,10,0.44612157344818115
person_2133,Greek,RN,el,0.43818366527557373,10,0.4414810538291931
person_2133,Greek,RY,el,0.2771468460559845,10,0.28220438957214355
person_2133,Greek,RV,el,0.42981475591659546,10,0.4115571975708008
person_2133,Greek,RN,el,0.13362020254135132,10,0.12576204538345337
person_2133,Greek,RV,el,0.3463772237300873,10,0.3789955675601959
person_2090,Greek,RV,el,0.37496477365493774,10,0.37582674622535706
person_2133,Greek,RV,el,0.3565501868724823,10,0.32768601179122925
person_2656,Greek,RV,el,0.3021377623081207,10,0.2916909456253052
person_2656,Greek,RN,el,0.43818366527557373,10,0.4414810538291931
person_352,Greek,RY,el,0.2771468460559845,10,0.28220438957214355
person_352,Greek,RV,el,0.12824320793151855,10,0.12387073040008545
person_352,Greek,RV,el,0.43890300393104553,10,0.4009069800376892
person_352,Greek,RV,el,0.4329238533973694,10,0.3939359784126282
person_1618,Greek,RV,el,0.5173752307891846,10,0.5168384313583374
person_791,Greek,RN,el,0.32912158966064453,10,0.29757189750671387
person_2656,Greek,RV,el,0.3571544289588928,10,0.35626447200775146
person_2090,Greek,RV,el,0.4516948461532593,10,0.4024013876914978
person_2090,Greek,RV,el,0.24933739006519318,10,0.23282502591609955
person_2090,Greek,RN,el,0.4937001168727875,10,0.5146669745445251
person_2149,Greek,RN,el,0.38022926449775696,10,0.3493223190307617
person_2149,Greek,RV,el,0.2733122408390045,10,0.2569120526313782
person_2149,Greek,RV,el,0.22065500915050507,10,0.26022934913635254
person_722,Greek,RN,el,0.36347347497940063,10,0.34955090284347534
person_468,Greek,RV,el,0.3934502899646759,10,0.37293529510498047
person_468,Greek,RN,el,0.5740482807159424,10,0.5456973910331726
person_468,Greek,RV,el,0.26294663548469543,10,0.26258906722068787
person_468,Greek,RV,el,0.5213912129402161,10,0.5085684061050415
person_468,Greek,RN,el,0.41868680715560913,10,0.4285396635532379
person_468,Greek,RN,el,0.10851307213306427,10,0.11090017855167389
person_2155,Greek,RV,el,0.28378960490226746,10,0.24515178799629211
person_2155,Greek,RN,el,0.23454594612121582,10,0.2261868715286255
person_2155,Greek,RV,el,0.15618494153022766,10,0.14517465233802795
person_2155,Greek,RN,el,0.6921306848526001,10,0.618054211139679
person_1573,Greek,RV,el,0.45191502571105957,10,0.47765597701072693
person_1573,Greek,RY,el,0.34077179431915283,10,0.32544708251953125
person_1573,Greek,RJ,el,0.3251712918281555,10,0.3028523921966553
person_741,Greek,RV,el,0.5255879163742065,10,0.5137521624565125
person_741,Greek,RY,el,0.5924016237258911,10,0.5815058350563049
person_2363,Greek,RV,el,0.5723373889923096,10,0.498341828584671
person_1618,Greek,RJ,el,0.5957750082015991,10,0.5007229447364807
person_2906,Greek,RJ,el,0.5775736570358276,10,0.5102493762969971
person_1618,Greek,RN,el,0.3394058644771576,10,0.30803555250167847
person_3163,Greek,RN,el,0.20951125025749207,10,0.19416627287864685
person_3163,Greek,RN,el,0.6995094418525696,10,0.6225461959838867
person_2868,Greek,RV,el,0.33893561363220215,10,0.29342570900917053
person_3163,Greek,RJ,el,0.28569215536117554,10,0.2724892497062683
person_3163,Greek,RV,el,0.2872011661529541,10,0.2755654454231262
person_1156,Greek,RV,el,0.3997579514980316,10,0.40047991275787354
person_837,Greek,RY,el,0.37691807746887207,10,0.33626872301101685
person_837,Greek,RN,el,0.2856898009777069,10,0.2546032965183258
person_3163,Greek,RJ,el,0.2740004062652588,10,0.24118193984031677
person_837,Greek,RN,el,0.2856898009777069,10,0.2546032965183258
person_837,Greek,RV,el,0.3500128984451294,10,0.38701772689819336
person_1116,Greek,RV,el,0.2965352237224579,10,0.2883325219154358
person_1116,Greek,RV,el,0.24819259345531464,10,0.28129416704177856
person_1116,Greek,RV,el,0.24819259345531464,10,0.28129416704177856
person_1116,Greek,RV,el,0.21554964780807495,10,0.23618853092193604
person_1463,Greek,RV,el,0.377841591835022,10,0.3367841839790344
person_1463,Greek,RY,el,0.2771468460559845,10,0.28220438957214355
person_1463,Greek,RV,el,0.7412623167037964,10,0.6450539231300354
person_837,Greek,RV,el,0.6465024948120117,10,0.5864979028701782
person_1463,Greek,RY,el,0.553430438041687,10,0.5330985188484192
person_3003,Greek,RV,el,0.05627090111374855,10,0.06651514768600464
person_2906,Greek,RN,el,0.2721603214740753,10,0.23180948197841644
person_791,Greek,RV,el,0.3276732265949249,10,0.29433539509773254
person_2868,Greek,RV,el,0.48686450719833374,10,0.47666072845458984
person_2983,Greek,RJ,el,0.30049145221710205,10,0.26968294382095337
person_2983,Greek,RN,el,0.7214533090591431,10,0.66816246509552
person_2983,Greek,RV,el,0.4341404438018799,10,0.43158581852912903
person_3066,Greek,RN,el,0.1436144858598709,10,0.12739123404026031
person_3066,Greek,RV,el,0.15000107884407043,10,0.1287352442741394
person_3066,Greek,RV,el,0.19906288385391235,10,0.16417640447616577
person_3003,Greek,RV,el,0.39010876417160034,10,0.36511272192001343
person_3066,Greek,RY,el,0.4088606536388397,10,0.4267813563346863
person_3066,Greek,RN,el,0.2692779302597046,10,0.250809907913208
person_3066,Greek,RV,el,0.29102209210395813,10,0.27689746022224426
person_3066,Greek,RV,el,0.2891997694969177,10,0.34192100167274475
person_3066,Greek,RN,el,0.5109598636627197,10,0.46037107706069946
person_3066,Greek,RN,el,0.2692779302597046,10,0.250809907913208
person_3066,Greek,RN,el,0.0739411935210228,10,0.06666263937950134
person_3066,Greek,RN,el,0.5093904733657837,10,0.48992452025413513
person_2906,Greek,RN,el,0.2405916452407837,10,0.2303551733493805
person_3066,Greek,RN,el,0.2692779302597046,10,0.250809907913208
person_1463,Greek,RN,el,0.1669289469718933,10,0.1604498028755188
person_751,Greek,RV,el,0.46631401777267456,10,0.4034385085105896
person_751,Greek,RY,el,0.35930201411247253,10,0.3426876366138458
person_1259,Greek,RV,el,0.23505544662475586,10,0.23857316374778748
person_1259,Greek,RN,el,0.27732232213020325,10,0.2744852602481842
person_2630,Greek,RV,el,0.15651720762252808,10,0.15630453824996948
person_2630,Greek,RN,el,0.6829774379730225,10,0.5799974203109741
person_2630,Greek,RN,el,0.12646031379699707,10,0.1101490929722786
person_2630,Greek,RN,el,0.32255256175994873,10,0.3143237829208374
person_2630,Greek,RN,el,0.17807523906230927,10,0.167668879032135
person_2630,Greek,RN,el,0.17807523906230927,10,0.167668879032135
person_1259,Greek,RN,el,0.05984039977192879,10,0.06260595470666885
person_2141,Greek,RV,el,0.10475631058216095,10,0.11737681180238724
person_2141,Greek,RV,el,0.3047272562980652,10,0.309540331363678
person_2141,Greek,RY,el,0.3938102126121521,10,0.36315008997917175
person_2141,Greek,RV,el,0.6448183655738831,10,0.6456886529922485
person_553,Greek,RJ,el,0.34859880805015564,10,0.34862226247787476
person_553,Greek,RV,el,0.39971619844436646,10,0.3911183476448059
person_553,Greek,RN,el,0.4320846199989319,10,0.3960791230201721
person_553,Greek,RJ,el,0.31039178371429443,10,0.28370192646980286
person_553,Greek,RN,el,0.17807523906230927,10,0.167668879032135
person_2141,Greek,RY,el,0.34077179431915283,10,0.32544708251953125
person_1263,Greek,RJ,el,0.359252005815506,10,0.32605600357055664
person_1263,Greek,RV,el,0.31716835498809814,10,0.292602002620697
person_1263,Greek,RN,el,0.41868680715560913,10,0.4285396635532379
person_3162,Greek,RV,el,0.48686450719833374,10,0.47666072845458984
person_3162,Greek,RV,el,0.39971059560775757,10,0.38870376348495483
person_3162,Greek,RV,el,0.19913263618946075,10,0.1896381974220276
person_3162,Greek,RN,el,0.32356300950050354,10,0.310349702835083
person_3162,Greek,RN,el,0.32356300950050354,10,0.310349702835083
person_601,Greek,RJ,el,0.5892289876937866,10,0.5502373576164246
person_1552,Greek,RV,el,0.4198411703109741,10,0.35829341411590576
person_1552,Greek,RN,el,0.17807523906230927,10,0.167668879032135
person_1552,Greek,RJ,el,0.13830015063285828,10,0.1109401136636734
person_992,Greek,RN,el,0.3194199800491333,10,0.296657532453537
person_992,Greek,RJ,el,0.3333764970302582,10,0.32709306478500366
person_992,Greek,RV,el,0.265514075756073,10,0.2450404167175293
person_992,Greek,RN,el,0.7843811511993408,10,0.7078930139541626
person_945,Greek,RN,el,0.18107232451438904,10,0.17189976572990417
person_945,Greek,RJ,el,0.359252005815506,10,0.32605600357055664
person_945,Greek,RV,el,0.33049190044403076,10,0.30930668115615845
person_945,Greek,RV,el,0.28377363085746765,10,0.29811203479766846
person_945,Greek,RV,el,0.6449674367904663,10,0.646898627281189
person_2672,Greek,RV,el,0.35024261474609375,10,0.3082928955554962
person_1618,Greek,RV,el,0.3047373294830322,10,0.35347098112106323
person_791,Greek,RV,el,0.2576001286506653,10,0.22444546222686768
person_1837,Greek,RN,el,0.17828091979026794,10,0.1674555540084839
person_791,Greek,RJ,el,0.7897936105728149,10,0.7065021395683289
person_1125,Greek,RV,el,0.3298673629760742,10,0.3226693868637085
person_1125,Greek,RV,el,0.3884105980396271,10,0.37487146258354187
person_1131,Greek,RV,el,0.2627679705619812,10,0.23908129334449768
person_1131,Greek,RV,el,0.2627679705619812,10,0.23908129334449768
person_1131,Greek,RJ,el,0.4362254738807678,10,0.41085395216941833
person_1131,Greek,RY,el,0.34077179431915283,10,0.32544708251953125
person_1131,Greek,RV,el,0.6314924359321594,10,0.5723605751991272
person_1131,Greek,RN,el,0.7095098495483398,10,0.6340137720108032
person_1125,Greek,RV,el,0.3298673629760742,10,0.3226693868637085
person_1131,Greek,RV,el,0.12460266798734665,10,0.11219750344753265
person_2019,Greek,RN,el,0.3341960906982422,10,0.2943139672279358
person_2019,Greek,RV,el,0.2724248766899109,10,0.24868685007095337
person_2019,Greek,RV,el,0.3415519595146179,10,0.3288455009460449
person_2019,Greek,RV,el,0.3991715908050537,10,0.38760703802108765
person_2019,Greek,RV,el,0.3991715908050537,10,0.38760703802108765
person_1706,Greek,RV,el,0.28629016876220703,10,0.2782614827156067
person_2195,Greek,RV,el,0.46144306659698486,10,0.4416450560092926
person_2197,Greek,RY,el,0.6748864054679871,10,0.621332049369812
person_2019,Greek,RV,el,0.6382043361663818,10,0.5891648530960083
person_2197,Greek,RN,el,0.43410658836364746,10,0.41117140650749207
person_1125,Greek,RV,el,0.2797758877277374,10,0.2760980725288391
person_1125,Greek,RV,el,0.34029966592788696,10,0.2823109030723572
person_1133,Greek,RY,el,0.22944402694702148,10,0.2032817006111145
person_1133,Greek,RN,el,0.34064096212387085,10,0.3347175121307373
person_1133,Greek,RY,el,0.34077179431915283,10,0.32544708251953125
person_1133,Greek,RV,el,0.016897842288017273,10,0.016189707443118095
person_1133,Greek,RN,el,0.11793465912342072,10,0.11916451156139374
person_1133,Greek,RV,el,0.24503633379936218,10,0.23077882826328278
person_1133,Greek,RJ,el,0.6284813284873962,10,0.612820565700531
person_1133,Greek,RV,el,0.1791767179965973,10,0.20140580832958221
person_1125,Greek,RN,el,0.43411991000175476,10,0.4228976368904114
person_1090,Greek,RV,el,0.8865407705307007,10,0.8570988178253174
person_2759,Greek,RV,el,0.12460266798734665,10,0.11219750344753265
person_883,Greek,RV,el,0.3964872360229492,10,0.3972426652908325
person_883,Greek,RV,el,0.19544902443885803,10,0.19319811463356018
person_883,Greek,RV,el,0.1569792628288269,10,0.17015862464904785
person_883,Greek,RV,el,0.14840131998062134,10,0.15168124437332153
person_1125,Greek,RY,el,0.5406426191329956,10,0.5305905342102051
person_1125,Greek,RV,el,0.570400059223175,10,0.5780941247940063
person_1125,Greek,RV,el,0.7321411371231079,10,0.6577076315879822
person_1090,Greek,RN,el,0.32454556226730347,10,0.3285355567932129
person_2197,Greek,RV,el,0.33787429332733154,10,0.32376015186309814
person_2197,Greek,RV,el,0.18047651648521423,10,0.15920644998550415
person_2197,Greek,RN,el,0.43410658836364746,10,0.41117140650749207
person_828,Greek,RV,el,0.25070053339004517,10,0.26450347900390625
person_828,Greek,RV,el,0.48573485016822815,10,0.44525402784347534
person_2679,Greek,RV,el,0.5983685255050659,10,0.5583323240280151
person_2679,Greek,RN,el,0.06272736191749573,10,0.056135036051273346
person_2679,Greek,RV,el,0.2965352237224579,10,0.2883325219154358
person_2679,Greek,RV,el,0.1950722485780716,10,0.19646745920181274
person_2679,Greek,RV,el,0.40903007984161377,10,0.40213507413864136
person_2679,Greek,RV,el,0.29801666736602783,10,0.2663576006889343
person_828,Greek,RV,el,0.570400059223175,10,0.5780941247940063
person_2679,Greek,RV,el,0.570400059223175,10,0.5780941247940063
person_2679,Greek,RV,el,0.28854405879974365,10,0.2563227117061615
person_2679,Greek,RV,el,0.3872997760772705,10,0.37820741534233093
person_2679,Greek,RV,el,0.4161880314350128,10,0.3708608150482178
person_2679,Greek,RV,el,0.14840131998062134,10,0.15168124437332153
person_2679,Greek,RV,el,0.06822684407234192,10,0.06864172220230103
person_816,Greek,RV,el,0.5807019472122192,10,0.5536664724349976
person_816,Greek,RV,el,0.49028801918029785,10,0.46677109599113464
person_791,Greek,RN,el,0.5212315320968628,10,0.45240479707717896
person_2679,Greek,RV,el,0.12460266798734665,10,0.11219750344753265
person_1159,Greek,RJ,el,0.6284813284873962,10,0.612820565700531
person_1159,Greek,RY,el,0.34077179431915283,10,0.32544708251953125
person_1159,Greek,RN,el,0.22714859247207642,10,0.21278144419193268
person_2197,Greek,RV,el,0.2713473439216614,10,0.2595181465148926
person_2197,Greek,RV,el,0.2949743866920471,10,0.26428285241127014
person_2197,Greek,RV,el,0.53072357177734375,10,0.48591822385787964
person_1662,Greek,RN,el,0.18503335118293762,10,0.18387070298194885
person_1662,Greek,RV,el,0.386102557182312,10,0.3870277404785156
person_1662,Greek,RV,el,0.42849645018577576,10,0.38765352964401245
person_1662,Greek,RV,el,0.24819259345531464,10,0.28129416704177856
person_1662,Greek,RV,el,0.49028801918029785,10,0.46677109599113464
person_1662,Greek,RV,el,0.3997579514980316,10,0.40047991275787354
person_1662,Greek,RV,el,0.7321411371231079,10,0.6577076315879822
person_1822,Greek,RJ,el,0.39436525106430054,10,0.40266507863998413
person_1822,Greek,RJ,el,0.24109376966953278,10,0.2067984789609909
person_1822,Greek,RN,el,0.43411991000175476,10,0.4228976368904114
person_1822,Greek,RV,el,0.5220794677734375,10,0.5194611549377441
person_1822,Greek,RV,el,0.44589900970458984,10,0.41466426849365234
person_1822,Greek,RV,el,0.6963751316070557,10,0.6494125127792358
person_1837,Greek,RV,el,0.26919978857040405,10,0.23515422642230988
person_1159,Greek,RN,el,0.35154467821121216,10,0.33538496494293213
person_1159,Greek,RJ,el,0.27860027551651,10,0.27040964365005493
person_1133,Greek,RV,el,0.5816361308097839,10,0.6068413257598877
person_1133,Greek,RV,el,0.43259361386299133,10,0.47128599882125854
person_1662,Greek,RV,el,0.2219708263874054,10,0.196226567029953
person_1133,Greek,RV,el,0.2715298533439636,10,0.2641800045967102
person_1141,Greek,RY,el,0.5563560724258423,10,0.5324108600616455
person_1141,Greek,RJ,el,0.2699798345565796,10,0.27131611108779907
person_1141,Greek,RV,el,0.23572464287281036,10,0.24532708525657654
person_1141,Greek,RV,el,0.29302406311035156,10,0.2880617082118988
person_1141,Greek,RV,el,0.2851126790046692,10,0.2878730297088623
person_1141,Greek,RN,el,0.26496589183807373,10,0.26660507917404175
person_1141,Greek,RN,el,0.16535541415214539,10,0.1507008671760559
person_1141,Greek,RV,el,0.443644255399704,10,0.42936861515045166
person_1204,Greek,RV,el,0.34110575914382935,10,0.35997459292411804
person_1141,Greek,RV,el,0.6066758632659912,10,0.5071319937705994
person_1141,Greek,RN,el,0.7843811511993408,10,0.7078930139541626
person_1141,Greek,RV,el,0.3894636929035187,10,0.3908608555793762
person_1141,Greek,RV,el,0.2273983657360077,10,0.2257557511329651
person_2689,Greek,RV,el,0.23350661993026733,10,0.23723269999027252
person_2689,Greek,RN,el,0.30556344985961914,10,0.29371267557144165
person_2689,Greek,RN,el,0.4670919179916382,10,0.4475939869880676
person_2689,Greek,RJ,el,0.3984600901603699,10,0.3858252465724945
person_1961,Greek,RV,el,0.2943323850631714,10,0.26257413625717163
person_1141,Greek,RY,el,0.4088606536388397,10,0.4267813563346863
person_1961,Greek,RN,el,0.3478183150291443,10,0.32811611890792847
person_1204,Greek,RV,el,0.1982726901769638,10,0.19484364986419678
person_2490,Greek,RJ,el,0.4362254738807678,10,0.41085395216941833
person_791,Greek,RN,el,0.4115183353424072,10,0.3579674959182739
person_1133,Greek,RV,el,0.45132380723953247,10,0.4324526786804199
person_790,Greek,RJ,el,0.23300838470458984,10,0.21513862907886505
person_355,Greek,RN,el,0.25285041332244873,10,0.2265777885913849
person_355,Greek,RV,el,0.16137230396270752,10,0.15343165397644043
person_355,Greek,RY,el,0.34486445784568787,10,0.31531423330307007
person_355,Greek,RN,el,0.2151506543159485,10,0.20292869210243225
person_355,Greek,RJ,el,0.32430779933929443,10,0.29312342405319214
person_1204,Greek,RV,el,0.34110575914382935,10,0.35997459292411804
person_355,Greek,RV,el,0.267757773399353,10,0.2908129096031189
person_355,Greek,RJ,el,0.3984749913215637,10,0.36831730604171753
person_355,Greek,RY,el,0.5253487825393677,10,0.4909748435020447
person_355,Greek,RY,el,0.5253487825393677,10,0.4909748435020447
person_2490,Greek,RJ,el,0.5026019811630249,10,0.48275601863861084
person_2490,Greek,RV,el,0.1498195230960846,10,0.1308203637599945
person_2490,Greek,RN,el,0.35154467821121216,10,0.33538496494293213
person_2490,Greek,RN,el,0.29561394453048706,10,0.27964112162590027
person_2490,Greek,RN,el,0.39008384943008423,10,0.38384413719177246
person_355,Greek,RN,el,0.27039939165115356,10,0.25226515531539917
person_1961,Greek,RV,el,0.3720236122608185,10,0.36252671480178833
person_2490,Greek,RN,el,0.3879181146621704,10,0.36879289150238037
person_1961,Greek,RV,el,0.3704923689365387,10,0.3379642963409424
person_2699,Greek,RJ,el,0.9005833268165588,10,0.8378849029541016
person_2699,Greek,RN,el,0.4080740809440613,10,0.41702765226364136
person_1914,Greek,RY,el,0.35930201411247253,10,0.3426876366138458
person_1914,Greek,RV,el,0.490748792886734,10,0.47704464197158813
person_1914,Greek,RV,el,0.624977707862854,10,0.5701244473457336
person_1652,Greek,RV,el,0.6465024948120117,10,0.5864979028701782
person_1652,Greek,RV,el,0.49028801918029785,10,0.46677109599113464
person_1652,Greek,RV,el,0.6625999808311462,10,0.6021276116371155
person_1652,Greek,RJ,el,0.27860027551651,10,0.27040964365005493
person_1652,Greek,RN,el,0.17498356103897095,10,0.15848864614963531
person_1652,Greek,RV,el,0.43259361386299133,10,0.47128599882125854
person_1652,Greek,RV,el,0.2932131290435791,10,0.26069608330726624
person_1133,Greek,RY,el,0.4088606536388397,10,0.4267813563346863
person_1133,Greek,RV,el,0.16649042069911957,10,0.1082356721162796
person_1133,Greek,RN,el,0.4053036570549011,10,0.4046783149242401
person_1133,Greek,RV,el,0.32967162132263184,10,0.29754236340522766
person_1961,Greek,RV,el,0.41010767221450806,10,0.39561980962753296
person_1133,Greek,RY,el,0.4111827313899994,10,0.3910566568374634
person_1133,Greek,RV,el,0.2299482822418213,10,0.22575649619102478
person_2699,Greek,RN,el,0.4080740809440613,10,0.41702765226364136
person_2699,Greek,RN,el,0.20429113507270813,10,0.19641342759132385
person_1652,Greek,RY,el,0.34077179431915283,10,0.32544708251953125
person_2699,Greek,RJ,el,0.2885321378707886,10,0.26874473690986633
person_1975,Greek,RN,el,0.30543839931488037,10,0.28626614809036255
person_2699,Greek,RV,el,0.20078803598880768,10,0.17294594645500183
person_1975,Greek,RN,el,0.4000987410545349,10,0.41430118680000305
person_1975,Greek,RV,el,0.26491326093673706,10,0.2590252161026001
person_1975,Greek,RV,el,0.4188849925994873,10,0.4253319203853607
person_1975,Greek,RN,el,0.1035604327917099,10,0.09492243826389313
person_1975,Greek,RV,el,0.6513097882270813,10,0.575415849685669
person_1975,Greek,RV,el,0.32543060183525085,10,0.3283446431159973
person_1975,Greek,RV,el,0.1981087327003479,10,0.20265205204486847
person_1975,Greek,RV,el,0.49028801918029785,10,0.46677109599113464
person_1975,Greek,RV,el,0.3409162163734436,10,0.3439808487892151
person_1975,Greek,RN,el,0.07736600190401077,10,0.07714606821537018
person_1975,Greek,RV,el,0.3528404235839844,10,0.3033810555934906
person_1975,Greek,RV,el,0.7321411371231079,10,0.6577076315879822
person_1975,Greek,RV,el,0.31299299001693726,10,0.2745838165283203
person_2262,Greek,RV,el,0.5766275525093079,10,0.5618065595626831
person_1975,Greek,RV,el,0.5010695457458496,10,0.47697877883911133
person_1961,Greek,RV,el,0.4241188168525696,10,0.40376728773117065
person_2699,Greek,RY,el,0.20974700152873993,10,0.2049543857574463
person_1576,Italian,RN,it,0.4664924144744873,10,0.4337632656097412
person_1576,Italian,RJ,it,0.3811662495136261,10,0.38691800832748413
person_1576,Italian,RJ,it,0.34797656536102295,10,0.33357763290405273
person_1576,Italian,RN,it,0.19935886561870575,10,0.17436976730823517
person_2727,Italian,RY,it,0.34219878911972046,10,0.33667248487472534
person_800,Italian,RN,it,0.5168081521987915,10,0.4491288661956787
person_2727,Italian,RV,it,0.3502984344959259,10,0.3253045678138733
